step,exposure,before_proxy,after_proxy,reward,brightness_before,contrast_before,sharpness_before,brightness_after,contrast_after,sharpness_after
170,20000,0.8612072902659453,0.860982685742337,0.0022460452360828498,44.27228260040283,4.4319802856249035,6.800114828630181,44.35920310020447,4.4308242306747925,6.793015087918006
171,20000,0.8759801594441444,0.875451153504323,0.005290059398214142,40.59638214111328,3.2348644583268094,6.852658809575271,40.801589250564575,3.231420100266181,6.841074229187039
172,20000,0.8760176415779152,0.8755645859156228,0.004530556622923676,40.564497232437134,3.2472506464323714,6.840464326352642,40.73612189292908,3.2453855132287357,6.8499481943396425
173,20000,0.8756289845277134,0.8757524576339258,-0.001234731062124128,40.76184368133545,3.213188390534501,6.853442084494769,40.697513818740845,3.225169660652031,6.84789579014523
174,20000,0.8757566698589229,0.8757809771658978,-0.0002430730697489114,40.65210938453674,3.2534122628759707,6.845462060987895,40.68844938278198,3.224720462599803,6.840467657553431
175,20000,0.8762704028999704,0.8760924556713581,0.0017794722861230738,40.502131938934326,3.225550123216779,6.852359248404355,40.55073165893555,3.2376870824705235,6.845691183559804
176,20000,0.8755982179961636,0.8758378555117142,-0.0023963751555067248,40.71577334403992,3.249889189369837,6.855544392067155,40.678338050842285,3.2178153162218175,6.837037605346268
177,20000,0.8759994102191251,0.8758728706251414,0.0012653959398367665,40.581573247909546,3.2409547336110336,6.837249189210421,40.626315116882324,3.241578773282464,6.851132523486424
178,20000,0.8753869432254429,0.8760521617636228,-0.006652185381799125,40.833179235458374,3.2273853725578667,6.831419283031106,40.60002899169922,3.215008556882386,6.855675814508127
179,20000,0.8759934702217294,0.8761496309625818,-0.0015616074085245124,40.60628533363342,3.225640439688329,6.848801169640549,40.52237868309021,3.2424934507460055,6.840909513208002
180,20000,0.8757662847521148,0.8755001548362921,0.002661299158227548,40.671053647994995,3.239862601713335,6.834434038278827,40.78031802177429,3.234135758748489,6.8302943325733265
181,20000,0.8762079514210778,0.8766175336133507,-0.004095821922729392,40.458975315093994,3.267520076602009,6.860342258489605,40.34832787513733,3.2396323708933887,6.865371522681926
182,30000,0.8758724112575292,0.8754528018561313,0.004196094013979579,40.67044711112976,3.213971495172155,6.844545648722171,40.77462148666382,3.24833814016982,6.840395786172849
183,20000,0.8611726639537168,0.8611194729295395,0.0005319102417733479,44.273064613342285,4.439637239767462,6.802025735018002,44.309808015823364,4.428948866734407,6.801256250614538
184,30000,0.8763515251943262,0.8759703056718905,0.0038121952243574952,40.46620750427246,3.229527637780156,6.846668910589553,40.60418629646301,3.2329172630720104,6.8441268242244275
185,30000,0.8605759095240114,0.8606087020726524,-0.000327925486409697,44.57401371002197,4.397506086203059,6.711335670251771,44.55357336997986,4.4023146648660045,6.716373511378748
186,30000,0.8609432523285105,0.861060921990913,-0.0011766966240245313,44.35279035568237,4.446192718482,6.770511187984435,44.345725536346436,4.421550159336154,6.7820527447875065
187,20000,0.8608297478234702,0.8609136515513642,-0.0008390372789401912,44.428208351135254,4.425348821616044,6.768229450306886,44.40214443206787,4.422172308645446,6.764736031296392
188,30000,0.8755722226404796,0.8760240038110723,-0.004517811705926356,40.77181959152222,3.221136897503721,6.8445641275866365,40.58944845199585,3.2291893143966357,6.847534520858413
189,20000,0.8608157841514809,0.8611456633681425,-0.0032987921666161046,44.43280553817749,4.425190637976784,6.775320265427581,44.28539562225342,4.438620014041617,6.797094742025051
190,30000,0.8758350671418256,0.8761082527820345,-0.0027318564020895053,40.62364363670349,3.2515988647557155,6.860663671448843,40.54540777206421,3.236986365065467,6.849649914064581
191,20000,0.8611223509592147,0.8609482276293527,0.0017412332986199708,44.30863881111145,4.429356163134636,6.796884594281333,44.351916551589966,4.444117872181637,6.788511296951583
192,20000,0.875990378792464,0.8758663800661702,0.001239987262937614,40.605231285095215,3.227783336348293,6.839721637492754,40.6250057220459,3.243732203905636,6.854161476301566
193,20000,0.8752791880673095,0.8758753449173138,-0.00596156850004248,40.86380672454834,3.2321065235332034,6.850650457519701,40.62109088897705,3.2438363869034887,6.8572832999485875
194,20000,0.8752409505106146,0.8751091568904013,0.001317936202133163,40.91114783287048,3.2115120922206892,6.844064652433783,40.945467710494995,3.2222112952649917,6.831146454023734
195,30000,0.875410297028363,0.8756892919989999,-0.0027899497063688106,40.82854127883911,3.223125167880564,6.851714085690812,40.747095346450806,3.2090819299341864,6.8418371072163175
196,20000,0.8611149945025817,0.8608778216581859,0.0023717284439572772,44.32899785041809,4.419020989328587,6.785271322302833,44.4049289226532,4.42877881567536,6.767368448274634
197,20000,0.8760064177190408,0.8758293819370749,0.0017703578196581748,40.6078097820282,3.221496958641575,6.84955660363256,40.628901958465576,3.2505758450481004,6.848440457949437
198,20000,0.8762367649873469,0.8757062010029727,0.005305639843742327,40.483065128326416,3.2464560889654597,6.844482899279683,40.72769498825073,3.2166666594703353,6.8515038416968785
199,20000,0.8758717588266604,0.8757050865503633,0.0016667227629707515,40.60196089744568,3.257828816705643,6.846176131632897,40.683589935302734,3.2441760433843245,6.8638203241841005
200,20000,0.8755480041014309,0.8751767718256909,0.003712322757399855,40.73878741264343,3.2482758564194834,6.842240189316412,40.909780502319336,3.2278660769293883,6.843114542755198
201,20000,0.8758030642100161,0.8752698804760466,0.005331837339694889,40.663435220718384,3.234371006415034,6.853688024016615,40.86842918395996,3.232418884398028,6.837689045205165
202,20000,0.8754908858555779,0.8757588759499759,-0.0026799009439804067,40.74580264091492,3.256556595171786,6.853963866299533,40.68140482902527,3.234049427838541,6.8465156698884
203,20000,0.8754225136712648,0.8754648628591488,-0.0004234918788403874,40.79104948043823,3.2442617136516843,6.850791722053739,40.81129503250122,3.2210773335326817,6.851584493385417
204,20000,0.8752665506863604,0.87510662591242,0.0015992477394033422,40.87794470787048,3.225627934880571,6.8564410919476835,40.90589213371277,3.2463400489230123,6.853734581499934
205,20000,0.8758364988253633,0.8756793982837437,0.0015710054161954812,40.63504362106323,3.2444384526914654,6.854673896761038,40.71432662010193,3.231346034149609,6.855366761083133
206,20000,0.8757239186574719,0.8753258949686678,0.0039802368880414996,40.68488144874573,3.239232414468558,6.858787256761285,40.820392370224,3.2485941767509767,6.851748922817617
207,20000,0.8755033982075124,0.8758792859377964,-0.003758877302839636,40.77083444595337,3.2383981777420363,6.8431525880602315,40.63654279708862,3.233550539468404,6.850418066546808
208,40000,0.8755151730482866,0.875697860724678,-0.0018268767639140204,40.753111124038696,3.2462143822737626,6.851912084408364,40.71639585494995,3.225747977987894,6.8534012615176705
209,20000,0.8476671409201335,0.8477915411176706,-0.0012440019753712228,47.56849813461304,5.563163510920488,6.911048276188922,47.53277826309204,5.556201059639368,6.910637296759571
210,20000,0.8755786623363955,0.8762320764668814,-0.006534141304859187,40.7390501499176,3.239845279419491,6.853545798728997,40.461024045944214,3.2610642678757267,6.852274883355676
211,20000,0.875619309151928,0.8754588937010608,0.0016041545086720177,40.73333978652954,3.234118495393454,6.848873059561707,40.799564361572266,3.2304002660575586,6.846800678520036
212,20000,0.87588127143647,0.8756612233337622,0.0022004810270781494,40.642046213150024,3.2300615894753157,6.844046116948344,40.70107340812683,3.244206845348532,6.855157166842218
213,20000,0.8756246622817777,0.875703881077037,-0.0007921879525929487,40.683401107788086,3.2642132397634827,6.856138795318553,40.6765718460083,3.2500615333136245,6.8500128344021505
214,20000,0.8754429821566059,0.8756152660730737,-0.0017228391646784136,40.830859899520874,3.2143987775222964,6.844189614986486,40.715081214904785,3.246682079804616,6.850026063982707
215,20000,0.8758360146083934,0.8752570384085961,0.005789761997972986,40.65131711959839,3.2343294283730697,6.852301363369302,40.86639738082886,3.2357167985251465,6.851245746016502
216,20000,0.8754597036522396,0.8757590291496796,-0.0029932549744005055,40.7826726436615,3.2403003420960856,6.855753617788334,40.65638971328735,3.2492038335960745,6.856746924711526
217,20000,0.8755701590032323,0.8751078121394751,0.004623468637572348,40.74147272109985,3.2396453823680087,6.862173941903971,40.928017377853394,3.2335498226255828,6.833051775927743
218,20000,0.8757764023093187,0.8758253170696529,-0.0004891476033419551,40.668705701828,3.236503281922941,6.864856433382907,40.664987325668335,3.228526023325565,6.847574894124942
219,20000,0.8756326890988297,0.8759415978001119,-0.003089087012821956,40.738001585006714,3.2279915840137257,6.848025223285415,40.60700225830078,3.2365904287553167,6.8618081738165095
220,20000,0.8755617360581602,0.8757034987967577,-0.001417627385974507,40.75515174865723,3.2341285899561507,6.846970461809529,40.70391297340393,3.2315837495718713,6.863402952846978
221,20000,0.8753032634362476,0.8758173865890265,-0.005141231527788781,40.84867596626282,3.2353732199453,6.858636711838383,40.63691592216492,3.2460980725541497,6.876286948674217
222,20000,0.8758518749326597,0.8756390173486376,0.002128575840221192,40.61928129196167,3.250758571534396,6.855642722147422,40.696043252944946,3.253026964636731,6.851764872568661
223,40000,0.8754679788953489,0.8756034615848884,-0.0013548268953955667,40.77155804634094,3.2450757575299845,6.8601519741008685,40.744372606277466,3.229888778217881,6.861024667391575
224,20000,0.8474123263005383,0.8472673468147006,0.0014497948583769293,47.665198802948,5.561607305080343,6.921339361296898,47.73668074607849,5.539595400376261,7.059571082567027
225,30000,0.8756040435915657,0.8754753235953209,0.0012871999624486374,40.74135875701904,3.2318845294401513,6.858442551148666,40.79876518249512,3.2269671748262185,6.846818068748689
226,20000,0.8608978727068122,0.861154364684942,-0.002564919781298247,44.405285358428955,4.422789987101258,6.779224173365947,44.29132556915283,4.433091699521283,6.792655147935561
227,40000,0.8756106417614595,0.8757847964129968,-0.0017415465153725052,40.73898220062256,3.2326891221666996,6.847603083557156,40.67715334892273,3.2289130808717257,6.866970458731326
228,20000,0.8476672027180902,0.8474083249967135,0.002588777213766713,47.587846994400024,5.550127739338136,6.919019148802713,47.70329284667969,5.538896348488847,6.912477880311494
229,20000,0.8754059910887534,0.8755252557069982,-0.0011926461824485202,40.8384268283844,3.2191288905438555,6.835500974866487,40.74891638755798,3.247566910707855,6.838315394693278
230,20000,0.8759620052916894,0.8758455312295719,0.001164740621175664,40.61426591873169,3.22974274971252,6.8280724036718805,40.64060640335083,3.239123776599158,6.849507876988355
231,40000,0.8760191602081245,0.8760237472440843,-4.5870359597355304e-05,40.5731303691864,3.2411301195728055,6.843349927475174,40.56723594665527,3.244281319748718,6.837354197646164
232,20000,0.8479914523833931,0.8476185791131376,0.0037287327025548045,47.43161725997925,5.574215811570734,6.895007125352688,47.58281755447388,5.565958476555637,6.9072412678506225
233,20000,0.8756215729182873,0.8760920516088134,-0.004704786905260772,40.74389290809631,3.22730152697532,6.842868893175959,40.537702560424805,3.2463836308357807,6.842429304714083
234,20000,0.8755379746852565,0.8758861272036191,-0.0034815251836262107,40.746710538864136,3.247418446273201,6.81966105490245,40.62889051437378,3.237025442455097,6.84767624346355
235,20000,0.8760249325848953,0.8759922824349214,0.00032650149973889597,40.58786058425903,3.231389391515654,6.829950177296165,40.57588338851929,3.245696078545192,6.844884605266439
236,20000,0.875881166988932,0.8758288729348759,0.0005229405405615672,40.60464906692505,3.2544706254969733,6.838423679091333,40.61532211303711,3.25923287346814,6.850393372723725
237,20000,0.876205059908538,0.8757751394575771,0.004299204509609078,40.51521015167236,3.234846795844046,6.8275541129566175,40.67206811904907,3.2366135597334984,6.84036717820744
238,20000,0.8758921567073877,0.8758305431791087,0.0006161352827904754,40.667734146118164,3.211777935133215,6.834432519726202,40.658732414245605,3.2322046637944855,6.835952851278203
239,20000,0.8755060697142214,0.8762247332595282,-0.00718663545306808,40.74924325942993,3.2509039794704693,6.851545038515724,40.49191999435425,3.2431514242322272,6.851047463678593
240,40000,0.8754540777687446,0.8761780035247846,-0.00723925756039967,40.79888725280762,3.232319414215682,6.842675993609087,40.534913539886475,3.2255761560071132,6.866979156465628
241,40000,0.8473850458682436,0.8478908456085676,-0.005057997403240533,47.70041227340698,5.546129535433232,6.914945015098056,47.465662717819214,5.576477036237499,6.896198478774645
242,20000,0.8476264430791959,0.8479619699504393,-0.0033552687124338565,47.603198528289795,5.5513024711281425,6.903801646992179,47.46529173851013,5.5589055926291,6.90543633273742
243,40000,0.8761804521976513,0.8754705166728093,0.007099355248419981,40.52233552932739,3.235369821887965,6.837836398827572,40.786609411239624,3.2368365181708523,6.835118214519438
244,20000,0.8479857468296735,0.8479680928957701,0.00017653933903405417,47.46538424491882,5.552500967473463,6.913423458210568,47.43520522117615,5.575665031158487,6.918266653799387
245,20000,0.8757827265082896,0.8756337948694353,0.001489316388543216,40.679931640625,3.228896795296366,6.851157408926507,40.71709632873535,3.2431566754232075,6.822386319021358
246,40000,0.8757841531600744,0.8760690759861632,-0.0028492282608882924,40.672043561935425,3.233613771414957,6.8510198816065895,40.571370363235474,3.2302790466159013,6.843321052927773
247,20000,0.8473590849039152,0.8476156792354164,-0.0025659433150115873,47.74017095565796,5.527737677734136,6.904656671314115,47.58337998390198,5.565651210370919,6.915282292898748
248,20000,0.8753269083425067,0.8755689167223966,-0.0024200837988985757,40.87368965148926,3.215131217862604,6.840617537283275,40.75852179527283,3.2313939571767976,6.832651005917692
249,20000,0.8755533458881352,0.875673849220058,-0.001205033319228166,40.766719341278076,3.2296646589615774,6.835399368350092,40.7096586227417,3.2364027541715394,6.846148930748313
250,40000,0.8759403743024148,0.8759032827873389,0.0003709151507591546,40.601972341537476,3.241117006494651,6.8491357792727285,40.60763216018677,3.2469468198710336,6.842259108101327
251,20000,0.8479305892013274,0.8475350031391046,0.003955860622227858,47.44745063781738,5.578241378044172,6.900610067926802,47.64572024345398,5.54590081304073,6.905468472045309
252,20000,0.8756995014208353,0.8759533415285654,-0.002538401077301078,40.70304226875305,3.2340858418689358,6.851084564107974,40.606611013412476,3.2358483511150267,6.8389829180659945
253,30000,0.875460399053854,0.8756291709985441,-0.0016877194469011592,40.8147029876709,3.2205946236287364,6.843746141711563,40.71565055847168,3.242349173217349,6.857917871377491
254,20000,0.8608361896495422,0.8611409644220018,-0.0030477477245960394,44.420998334884644,4.428217036496224,6.77073141609344,44.309383392333984,4.423102953347838,6.813252678474678
255,20000,0.8752477108445924,0.8757775632480185,-0.0052985240342606765,40.87187933921814,3.2358978631433097,6.833109463186387,40.66855311393738,3.236466148620813,6.863058486685428
256,30000,0.8759980431691519,0.8753274156908585,0.006706274782933841,40.59271264076233,3.2328780132659802,6.853194200621043,40.85262203216553,3.229586631109184,6.826943781235654
257,20000,0.8602617726258195,0.8606004995198178,-0.003387268939982757,44.673529624938965,4.410695177825142,6.692755400215589,44.53816294670105,4.411103122360036,6.754408837437845
258,30000,0.8753140303075208,0.8758493745509148,-0.005353442433940758,40.8539674282074,3.230746286396053,6.841841071828081,40.6560959815979,3.2296055730498017,6.833038831349664
259,20000,0.8604990275044558,0.8608629208706007,-0.003638933661448407,44.57238173484802,4.415769197973561,6.726748633178782,44.41431403160095,4.425757090752835,6.774761500979717
260,30000,0.8753479197297316,0.8759199202143149,-0.0057200048458327934,40.83185791969299,3.236621045406065,6.843614385685565,40.611162185668945,3.240729860662119,6.84181861342736
261,20000,0.860735055630879,0.8605292601898334,0.0020579544104559755,44.51851987838745,4.392576697848707,6.739465357154482,44.5465567111969,4.425467032537005,6.721427834212032
262,40000,0.8756838817706032,0.8753250816611078,0.003588001094954052,40.704267501831055,3.2377735572894624,6.842045207423919,40.83366560935974,3.2402123245686076,6.852776084690959
263,20000,0.8474953721725581,0.8476388238912642,-0.0014345171870611129,47.6303129196167,5.564877904195558,6.910406322947576,47.59221339225769,5.554331976737165,6.916671478931116
264,20000,0.8755207873564432,0.8759780994324905,-0.004573120760472671,40.751012086868286,3.2460116784800306,6.854395254723737,40.58617854118347,3.2419826945018313,6.8514896917877195
265,40000,0.8757674107821665,0.8756198941040279,0.0014751667813861502,40.66986584663391,3.238765734613176,6.854269197764448,40.73148584365845,3.2359163344100446,6.839476758523233
266,40000,0.8475674540541426,0.8474957559267908,0.0007169812735174919,47.60400319099426,5.565183477093761,6.9008188459460005,47.65252923965454,5.550001328459854,6.917481696642776
267,20000,0.8478940545891472,0.847750145284903,0.0014390930424423853,47.47717356681824,5.566998721520435,6.91296367900703,47.57243371009827,5.542260972001277,6.8918323144889655
268,40000,0.8753993161378082,0.8756512090949113,-0.002518929571031503,40.82933974266052,3.2276906483709444,6.821200540654585,40.7359299659729,3.2260188523030755,6.833697333694441
269,20000,0.8476003147271244,0.8472493481959373,0.003509665311870469,47.59326529502869,5.563233149402541,6.912519090865667,47.774827003479004,5.532527209620319,6.896749264101938
270,20000,0.8755104119678955,0.8757172540100876,-0.0020684204219212354,40.783289670944214,3.229204564305078,6.83738967494628,40.69552803039551,3.2359020177851296,6.835238504258996
271,40000,0.8760511828560531,0.8761442769101031,-0.0009309405405000248,40.552457094192505,3.2470798702308636,6.838296300414991,40.55271100997925,3.2237331864467245,6.848816359272756
272,20000,0.8475879392242278,0.8478232849439802,-0.0023534571975236673,47.61909008026123,5.5513421460201435,6.891684859975053,47.52003502845764,5.5575500579989985,6.900489215410744
273,40000,0.8758240424702852,0.8756513011133136,0.0017274135697165072,40.68144202232361,3.2185614242810066,6.8443186070429745,40.712992668151855,3.240214350769475,6.8394759302258405
274,20000,0.8480858844705164,0.8475853088546955,0.005005756158208419,47.3872754573822,5.579533839261634,6.899969938623039,47.616199254989624,5.552645867695423,6.906406049803675
275,40000,0.8753811329208737,0.8756286527583764,-0.0024751983750270767,40.820637941360474,3.2365761275509004,6.834296112108755,40.720020055770874,3.2411969125106976,6.838919872320171
276,20000,0.8474487910003514,0.8476655747239696,-0.0021678372361821907,47.66354155540466,5.5555840223971185,6.900494275744572,47.58657622337341,5.551867961038205,6.912316528126212
277,40000,0.8760474376886209,0.8754656204537629,0.005818172348580619,40.564698696136475,3.239464812906763,6.846787203710846,40.79517412185669,3.231994551922055,6.841813764832295
278,20000,0.847351886564436,0.8478440549621233,-0.00492168397687287,47.73492670059204,5.534108259338619,6.888573460222688,47.50617432594299,5.562035189795998,6.893000633636243
279,40000,0.8755260929992468,0.8754897392544343,0.0003635374481247844,40.775498390197754,3.23002586412575,6.842410579105841,40.80917000770569,3.217622461878273,6.837141401573159
280,40000,0.8479596184876961,0.8474414297974959,0.005181886902001498,47.473525524139404,5.553716007939372,6.911490244554443,47.70448112487793,5.531126538991756,6.9007798710918
281,20000,0.8478133718718442,0.84755931197862,0.002540598932242455,47.50372242927551,5.569548692416892,6.910746295052061,47.634931325912476,5.546405795185637,6.9125410170196595
282,40000,0.8758934113424477,0.8756788212429282,0.0021459009951951824,40.64972257614136,3.2226016107609365,6.839465229014422,40.72134470939636,3.228333454077534,6.8386104200753834
283,40000,0.8476911108428149,0.8474363910949881,0.0025471974782675932,47.596418619155884,5.540824608617929,6.895010910584144,47.68158268928528,5.546058578868976,6.912432964891195
284,20000,0.8476439928078023,0.8476083523600098,0.0003564044779258424,47.61213397979736,5.542881577392096,6.88493002081294,47.61179184913635,5.55026030126909,6.902354361016162
285,40000,0.8755814469117067,0.87536981710019,0.0021162981151667815,40.76251792907715,3.2251665456281136,6.840934011911382,40.84655523300171,3.2216402380345266,6.847603859984598
286,20000,0.8475613784611242,0.8476052486265276,-0.00043870165403414596,47.64301419258118,5.540234088644124,6.918824967926307,47.59750008583069,5.55903079745292,6.916368465609944
287,40000,0.8757526249122494,0.8757866478638159,-0.0003402295156651469,40.66153359413147,3.247770630458976,6.852723629462967,40.66476130485535,3.236613736942892,6.864294257923575
288,20000,0.8475436764952081,0.8473163613845447,0.0022731511066342858,47.64792037010193,5.542107498116862,6.909263827099389,47.73447895050049,5.540939283836451,6.913343194406163
289,40000,0.8756653825622619,0.8751159431151732,0.005494394470887398,40.752004623413086,3.209684963733262,6.866753279243905,40.91160321235657,3.2417640774220273,6.837293987852718
290,20000,0.8474600652906439,0.8473452762062972,0.0011478908434670032,47.690720081329346,5.534545084195542,6.912229924989228,47.71104907989502,5.5487461106375715,6.916452358978754
291,40000,0.8753373676131389,0.8751054195427811,0.00231948070357757,40.830498456954956,3.238805763955897,6.858837455495073,40.957679986953735,3.214128790510655,6.84569159464354
292,20000,0.8476261110547654,0.8475143654964122,0.0011174555835313793,47.572572231292725,5.571231498476048,6.900695254411403,47.66507267951965,5.537729626543287,6.914701742814941
293,40000,0.875476044715403,0.8754621144054522,0.00013930309950782593,40.80540633201599,3.2227650226929208,6.844052414001804,40.76363182067871,3.25295382248205,6.842679437188053
294,20000,0.8471965297837688,0.8472687768671793,-0.0007224708341047048,47.800331830978394,5.527143195150562,6.9184660614843345,47.78651833534241,5.519244770908364,6.91096307936823
295,40000,0.8755266894927994,0.8757787224047431,-0.0025203291194364486,40.79211473464966,3.219572009297822,6.838363528181513,40.65551447868347,3.245854587431307,6.846534613411573
296,20000,0.8475083532426698,0.8473127353352866,0.001956179073832054,47.621400117874146,5.567994445068824,6.9038087656369065,47.71101999282837,5.556235311094131,6.920692662836595
297,20000,0.8760427407434012,0.8757758308130889,0.0026690993031230903,40.58191776275635,3.228747869252735,6.857087302086607,40.688695192337036,3.2252738589994316,6.84702278454429
298,20000,0.8757339915269018,0.8754588985201897,0.002750930067121349,40.70714449882507,3.223373398636529,6.848701945737399,40.796879291534424,3.2317468889208447,6.851433995645177
299,40000,0.8751831080083302,0.8749876102818737,0.001954977264565505,40.90158534049988,3.231452664689451,6.844834942392165,40.96317934989929,3.2392679891536953,6.8408844907634245
300,20000,0.8477792751525538,0.8474468605476873,0.0033241460486654884,47.556416511535645,5.544793574429059,6.900922769690064,47.697553873062134,5.533457313744488,6.910770950635092
